t    x     y    deg 
2.377   0.00   0.00   0.00 
2.377   0.00   0.00   0.00 
2.388   0.00   0.00   0.00 
2.397   0.00   0.00   0.00 
2.407   0.00   0.00   0.00 
2.424   0.00   0.00   0.00 
2.427   0.00   0.00   0.00 
2.464   0.00   0.00   0.00 
2.472   0.00   0.00   0.00 
2.492   0.00   0.00   0.00 
2.492   0.00   0.00   0.00 
2.507   0.00   0.00   0.00 
2.533   0.00   0.00   0.00 
2.533   0.00   0.00   0.00 
2.533   0.00   0.00   0.00 
2.548   0.00   0.00   0.00 
2.566   0.00   0.00   0.00 
2.566   0.00   0.00   0.00 
2.592   0.00   0.00   0.00 
2.598   0.00   0.00   0.00 
2.598   0.00   0.00   0.00 
2.624   0.00   0.00   0.00 
2.632   0.00   0.00   0.00 
2.648   0.00   0.00   0.00 
2.648   0.00   0.00   0.00 
2.648   0.00   0.00   0.00 
2.684   0.00   0.00   0.00 
2.684   0.00   0.00   0.00 
2.694   0.00   0.00   0.00 
2.704   0.00   0.00   0.00 
2.748   0.00   0.00   0.00 
2.748   0.00   0.00   0.00 
2.759   0.00   0.00   0.00 
2.772   0.00   0.00   0.00 
2.799   0.00   0.00   0.00 
2.799   0.00   0.00   0.00 
2.799   0.00   0.00   0.00 
2.849   0.00   0.00   0.00 
2.849   0.00   0.00   0.00 
2.899   0.00   0.00   0.00 
2.899   0.00   0.00   0.00 
2.909   0.00   0.00   0.00 
2.924   0.00   0.00   0.00 
2.944   0.00   0.00   0.00 
2.948   0.00   0.00   0.00 
2.956   0.00   0.00   0.00 
2.972   0.00   0.00   0.00 
2.976   0.00   0.00   0.00 
2.992   0.00   0.00   0.00 
2.992   0.00   0.00   0.00 
2.999   0.00   0.00   0.00 
3.031   0.00   0.00   0.00 
3.031   0.00   0.00   0.00 
3.032   0.00   0.00   0.00 
3.042   0.00   0.00   0.00 
3.049   0.00   0.00   0.00 
3.072   0.00   0.00   0.00 
3.072   0.00   0.00   0.00 
3.088   0.00   0.00   0.00 
3.092   0.00   0.00   0.00 
3.136   0.00   0.00   0.00 
3.136   0.00   0.00   0.00 
3.156   0.00   0.00   0.00 
3.156   0.00   0.00   0.00 
3.170   0.00   0.00   0.00 
3.184   0.00   0.00   0.00 
3.216   0.00   0.00   0.00 
3.216   0.00   0.00   0.00 
3.231   0.00   0.00   0.00 
3.252   0.00   0.00   0.00 
3.252   0.00   0.00   0.00 
3.281   0.00   0.00   0.00 
3.281   0.00   0.00   0.00 
3.281   0.00   0.00   0.00 
3.286   0.00   0.00   0.00 
3.304   0.00   0.00   0.00 
3.328   0.00   0.00   0.00 
3.328   0.00   0.00   0.00 
3.328   0.00   0.00   0.00 
3.386   0.00   0.00   0.00 
3.436   0.00   0.00   0.00 
3.487   0.00   0.00   0.00 
3.506   0.00   0.00   0.00 
3.524   0.00   0.00   0.00 
3.524   0.00   0.00   0.00 
3.527   0.00   0.00   0.00 
3.540   0.00   0.00   0.00 
3.550   0.00   0.00   0.00 
3.557   0.00   0.00   0.00 
3.612   0.00   0.00   0.00 
3.612   0.00   0.00   0.00 
3.622   0.00   0.00   0.00 
3.632   0.00   0.00   0.00 
3.642   0.00   0.00   0.00 
3.660   0.00   0.00   0.00 
3.710   0.00   0.00   0.00 
3.710   0.00   0.00   0.00 
3.721   0.00   0.00   0.00 
3.752   0.00   0.00   0.00 
3.761   0.00   0.00   0.00 
3.772   0.00   0.00   0.00 
3.781   0.00   0.00   0.00 
3.811   0.00   0.00   0.00 
3.811   0.00   0.00   0.00 
3.811   0.00   0.00   0.00 
3.821   0.00   0.00   0.00 
3.856   0.00   0.00   0.00 
3.861   0.00   0.00   0.00 
3.876   0.00   0.00   0.00 
3.911   0.00   0.00   0.00 
3.924   0.00   0.00   0.00 
3.940   0.00   0.00   0.00 
3.966   0.00   0.00   0.00 
3.966   0.00   0.00   0.00 
3.966   0.00   0.00   0.00 
3.974   0.00   0.00   0.00 
3.984   0.00   0.00   0.00 
3.996   0.00   0.00   0.00 
4.011   0.00   0.00   0.00 
4.016   0.00   0.00   0.00 
4.028   0.00   0.00   0.00 
4.040   0.00   0.00   0.00 
4.049   0.00   0.00   0.00 
4.059   0.00   0.00   0.00 
4.065   0.00   0.00   0.00 
4.074   0.00   0.00   0.00 
4.090   0.00   0.00   0.00 
4.104   0.00   0.00   0.00 
4.104   0.00   0.00   0.00 
4.123   0.00   0.00   0.00 
4.128   0.00   0.00   0.00 
4.136   0.00   0.00   0.00 
4.148   0.00   0.00   0.00 
4.160   0.00   0.00   0.00 
4.173   0.00   0.00   0.00 
4.200   0.00   0.00   0.00 
4.208   0.00   0.00   0.00 
4.223   0.00   0.00   0.00 
4.273   0.00   0.00   0.00 
4.273   0.00   0.00   0.00 
4.323   0.00   0.00   0.00 
4.323   0.00   0.00   0.00 
4.373   0.00   0.00   0.00 
4.373   0.00   0.00   0.00 
4.423   0.00   0.00   0.00 
4.468   0.00   0.00   0.00 
4.478   0.00   0.00   0.00 
4.504   0.00   0.00   0.00 
4.504   0.00   0.00   0.00 
4.523   0.00   0.00   0.00 
4.523   0.00   0.00   0.00 
4.528   0.00   0.00   0.00 
4.540   0.00   0.00   0.00 
4.548   0.00   0.00   0.00 
4.562   0.00   0.00   0.00 
4.568   0.00   0.00   0.00 
4.590   0.00   0.00   0.00 
4.590   0.00   0.00   0.00 
4.613   0.00   0.00   0.00 
4.613   0.00   0.00   0.00 
4.620   0.00   0.00   0.00 
4.650   0.00   0.00   0.00 
4.650   0.00   0.00   0.00 
4.650   0.00   0.00   0.00 
4.658   0.00   0.00   0.00 
4.700   0.00   0.00   0.00 
4.700   0.00   0.00   0.00 
4.716   0.00   0.00   0.00 
4.720   0.00   0.00   0.00 
4.732   0.00   0.00   0.00 
4.740   0.00   0.00   0.00 
4.750   0.00   0.00   0.00 
4.764   0.00   0.00   0.00 
4.772   0.00   0.00   0.00 
4.784   0.00   0.00   0.00 
4.790   0.00   0.00   0.00 
4.800   0.00   0.00   0.00 
4.824   0.00   0.00   0.00 
4.832   0.00   0.00   0.00 
4.848   0.00   0.00   0.00 
4.848   0.00   0.00   0.00 
4.851   0.00   0.00   0.00 
4.860   0.00   0.00   0.00 
4.880   0.00   0.00   0.00 
4.880   0.00   0.00   0.00 
4.892   0.00   0.00   0.00 
4.901   0.00   0.00   0.00 
4.910   0.00   0.00   0.00 
4.951   0.00   0.00   0.00 
4.972   0.00   0.00   0.00 
4.992   0.00   0.00   0.00 
5.028   0.00   0.00   0.00 
5.028   0.00   0.00   0.00 
5.028   0.00   0.00   0.00 
5.036   0.00   0.00   0.00 
5.051   0.00   0.00   0.00 
5.056   0.00   0.00   0.00 
5.063   0.00   0.00   0.00 
5.072   0.00   0.00   0.00 
5.091   0.00   0.00   0.00 
5.100   0.00   0.00   0.00 
5.107   0.00   0.00   0.00 
5.124   0.00   0.00   0.00 
5.139   0.00   0.00   0.00 
5.139   0.00   0.00   0.00 
5.142   0.00   0.00   0.00 
5.152   0.00   0.00   0.00 
5.171   0.00   0.00   0.00 
5.189   0.00   0.00   0.00 
5.190   0.00   0.00   0.00 
5.208   0.00   0.00   0.00 
5.208   0.00   0.00   0.00 
5.212   0.00   0.00   0.00 
5.222   0.00   0.00   0.00 
5.232   0.00   0.00   0.00 
5.284   0.00   0.00   0.00 
5.290   0.00   0.00   0.00 
5.300   0.00   0.00   0.00 
5.328   0.00   0.00   0.00 
5.328   0.00   0.00   0.00 
5.340   0.00   0.00   0.00 
5.340   0.00   0.00   0.00 
5.350   0.00   0.00   0.00 
5.360   0.00   0.00   0.00 
5.384   0.00   0.00   0.00 
5.384   0.00   0.00   0.00 
5.390   0.00   0.00   0.00 
5.400   0.00   0.00   0.00 
5.410   0.00   0.00   0.00 
5.442   0.00   0.00   0.00 
5.492   0.00   0.00   0.00 
5.504   0.00   0.00   0.00 
5.512   0.00   0.00   0.00 
5.524   0.00   0.00   0.00 
5.542   0.00   0.00   0.00 
5.542   0.00   0.00   0.00 
5.552   0.00   0.00   0.00 
5.566   0.00   0.00   0.00 
5.574   0.00   0.00   0.00 
5.582   0.00   0.00   0.00 
5.592   0.00   0.00   0.00 
5.602   0.00   0.00   0.00 
5.612   0.00   0.00   0.00 
5.622   0.00   0.00   0.00 
5.632   0.00   0.00   0.00 
5.684   0.00   0.00   0.00 
5.684   0.00   0.00   0.00 
5.696   0.00   0.00   0.00 
5.720   0.00   0.00   0.00 
5.720   0.00   0.00   0.00 
5.734   0.00   0.00   0.00 
5.734   0.00   0.00   0.00 
5.756   0.00   0.00   0.00 
5.756   0.00   0.00   0.00 
5.766   0.00   0.00   0.00 
5.784   0.00   0.00   0.00 
5.784   0.00   0.00   0.00 
5.808   0.00   0.00   0.00 
5.808   0.00   0.00   0.00 
5.822   0.00   0.00   0.00 
5.824   0.00   0.00   0.00 
5.834   0.00   0.00   0.00 
5.844   0.00   0.00   0.00 
5.876   0.00   0.00   0.00 
5.895   0.00   0.00   0.00 
5.920   0.00   0.00   0.00 
5.924   0.00   0.00   0.00 
5.945   0.00   0.00   0.00 
5.945   0.00   0.00   0.00 
5.945   0.00   0.00   0.00 
5.955   0.00   0.00   0.00 
5.972   0.00   0.00   0.00 
5.995   0.00   0.00   0.00 
5.995   0.00   0.00   0.00 
5.995   0.00   0.00   0.00 
6.024   0.00   0.00   0.00 
6.024   0.00   0.00   0.00 
6.032   0.00   0.00   0.00 
6.045   0.00   0.00   0.00 
6.045   0.00   0.00   0.00 
6.059   0.00   0.00   0.00 
6.065   0.00   0.00   0.00 
6.110   0.00   0.00   0.00 
6.110   0.00   0.00   0.00 
6.120   0.00   0.00   0.00 
6.131   0.00   0.00   0.00 
6.164   0.00   0.00   0.00 
6.164   0.00   0.00   0.00 
6.164   0.00   0.00   0.00 
6.188   0.00   0.00   0.00 
6.188   0.00   0.00   0.00 
6.214   0.00   0.00   0.00 
6.214   0.00   0.00   0.00 
6.214   0.00   0.00   0.00 
6.220   0.00   0.00   0.00 
6.244   0.00   0.00   0.00 
6.244   0.00   0.00   0.00 
6.252   0.00   0.00   0.00 
6.264   0.00   0.00   0.00 
6.272   0.00   0.00   0.00 
6.292   0.00   0.00   0.00 
6.292   0.00   0.00   0.00 
6.300   0.00   0.00   0.00 
6.310   0.00   0.00   0.00 
6.324   0.00   0.00   0.00 
6.336   0.00   0.00   0.00 
6.343   0.00   0.00   0.00 
6.350   0.00   0.00   0.00 
6.365   0.00   0.00   0.00 
6.392   0.00   0.00   0.00 
6.392   0.00   0.00   0.00 
6.392   0.00   0.00   0.00 
6.415   0.00   0.00   0.00 
6.415   0.00   0.00   0.00 
6.420   0.00   0.00   0.00 
6.430   0.00   0.00   0.00 
6.448   0.00   0.00   0.00 
6.460   0.00   0.00   0.00 
6.465   0.00   0.00   0.00 
6.564   0.00   0.00   0.00 
6.566   0.00   0.00   0.00 
6.576   0.00   0.00   0.00 
6.586   0.00   0.00   0.00 
6.602   0.00   0.00   0.00 
6.625   0.00   0.00   0.00 
6.625   0.00   0.00   0.00 
6.626   0.00   0.00   0.00 
6.636   0.00   0.00   0.00 
6.664   0.00   0.00   0.00 
6.672   0.00   0.00   0.00 
6.672   0.00   0.00   0.00 
6.683   0.00   0.00   0.00 
6.686   0.00   0.00   0.00 
6.696   0.00   0.00   0.00 
6.736   0.00   0.00   0.00 
6.741   0.00   0.00   0.00 
6.764   0.00   0.00   0.00 
6.764   0.00   0.00   0.00 
6.772   0.00   0.00   0.00 
6.786   0.00   0.00   0.00 
6.802   0.00   0.00   0.00 
6.802   0.00   0.00   0.00 
6.811   0.00   0.00   0.00 
6.830   0.00   0.00   0.00 
6.836   0.00   0.00   0.00 
6.843   0.00   0.00   0.00 
6.852   0.00   0.00   0.00 
6.870   0.00   0.00   0.00 
6.881   0.00   0.00   0.00 
6.881   0.00   0.00   0.00 
6.893   0.00   0.00   0.00 
6.904   0.00   0.00   0.00 
6.914   0.00   0.00   0.00 
6.921   0.00   0.00   0.00 
6.931   0.00   0.00   0.00 
6.941   0.00   0.00   0.00 
6.974   0.00   0.00   0.00 
6.974   0.00   0.00   0.00 
6.974   0.00   0.00   0.00 
6.985   0.00   0.00   0.00 
6.991   0.00   0.00   0.00 
7.001   0.00   0.00   0.00 
7.012   0.00   0.00   0.00 
7.021   0.00   0.00   0.00 
7.033   0.00   0.00   0.00 
7.041   0.00   0.00   0.00 
7.053   0.00   0.00   0.00 
7.061   0.00   0.00   0.00 
7.071   0.00   0.00   0.00 
7.081   0.00   0.00   0.00 
7.091   0.00   0.00   0.00 
7.104   0.00   0.00   0.00 
7.116   0.00   0.00   0.00 
7.124   0.00   0.00   0.00 
7.132   0.00   0.00   0.00 
7.148   0.00   0.00   0.00 
7.164   0.00   0.00   0.00 
7.164   0.00   0.00   0.00 
7.185   0.00   0.00   0.00 
7.198   0.00   0.00   0.00 
7.199   0.00   0.00   0.00 
7.200   0.00   0.00   0.00 
7.213   0.00   0.00   0.00 
7.222   0.00   0.00   0.00 
7.236   0.00   0.00   0.00 
7.245   0.00   0.00   0.00 
7.264   0.00   0.00   0.00 
7.265   0.00   0.00   0.00 
7.271   0.00   0.00   0.00 
7.293   0.00   0.00   0.00 
7.293   0.00   0.00   0.00 
7.308   0.00   0.00   0.00 
7.312   0.00   0.00   0.00 
7.321   0.00   0.00   0.00 
7.340   0.00   0.00   0.00 
7.357   0.00   0.00   0.00 
7.357   0.00   0.00   0.00 
7.371   0.00   0.00   0.00 
7.371   0.00   0.00   0.00 
7.384   0.00   0.00   0.00 
7.392   0.00   0.00   0.00 
7.417   0.00   0.00   0.00 
7.418   0.00   0.00   0.00 
7.421   0.00   0.00   0.00 
7.432   0.00   0.00   0.00 
7.471   0.00   0.00   0.00 
7.488   0.00   0.00   0.00 
7.508   0.00   0.00   0.00 
7.521   0.00   0.00   0.00 
7.521   0.00   0.00   0.00 
7.548   0.00   0.00   0.00 
7.552   0.00   0.00   0.00 
7.552   0.00   0.00   0.00 
7.559   0.00   0.00   0.00 
7.571   0.00   0.00   0.00 
7.579   0.00   0.00   0.00 
7.592   0.00   0.00   0.00 
7.612   0.00   0.00   0.00 
7.612   0.00   0.00   0.00 
7.619   0.00   0.00   0.00 
7.632   0.00   0.00   0.00 
7.639   0.00   0.00   0.00 
7.649   0.00   0.00   0.00 
7.659   0.00   0.00   0.00 
7.676   0.00   0.00   0.00 
7.679   0.00   0.00   0.00 
7.713   0.00   0.00   0.00 
7.713   0.00   0.00   0.00 
7.713   0.00   0.00   0.00 
7.719   0.00   0.00   0.00 
7.730   0.00   0.00   0.00 
7.740   0.00   0.00   0.00 
7.751   0.00   0.00   0.00 
7.759   0.00   0.00   0.00 
7.814   0.00   0.00   0.00 
7.832   0.00   0.00   0.00 
7.864   0.00   0.00   0.00 
7.884   0.00   0.00   0.00 
7.884   0.00   0.00   0.00 
7.903   0.00   0.00   0.00 
7.914   0.00   0.00   0.00 
7.914   0.00   0.00   0.00 
7.956   0.00   0.00   0.00 
7.956   0.00   0.00   0.00 
7.966   0.00   0.00   0.00 
7.976   0.00   0.00   0.00 
8.008   0.00   0.00   0.00 
8.014   0.00   0.00   0.00 
8.014   0.00   0.00   0.00 
8.036   0.00   0.00   0.00 
8.036   0.00   0.00   0.00 
8.036   0.00   0.00   0.00 
8.046   0.00   0.00   0.00 
8.064   0.00   0.00   0.00 
8.081   0.00   0.00   0.00 
8.081   0.00   0.00   0.00 
8.086   0.00   0.00   0.00 
8.097   0.00   0.00   0.00 
8.106   0.00   0.00   0.00 
8.120   0.00   0.00   0.00 
8.126   0.00   0.00   0.00 
8.136   0.00   0.00   0.00 
8.147   0.00   0.00   0.00 
8.156   0.00   0.00   0.00 
8.169   0.00   0.00   0.00 
8.184   0.00   0.00   0.00 
8.219   0.00   0.00   0.00 
8.219   0.00   0.00   0.00 
8.240   0.00   0.00   0.00 
8.268   0.00   0.00   0.00 
8.278   0.00   0.00   0.00 
8.296   0.00   0.00   0.00 
8.312   0.00   0.00   0.00 
8.312   0.00   0.00   0.00 
8.329   0.00   0.00   0.00 
8.329   0.00   0.00   0.00 
8.338   0.00   0.00   0.00 
8.360   0.00   0.00   0.00 
8.360   0.00   0.00   0.00 
8.369   0.00   0.00   0.00 
8.379   0.00   0.00   0.00 
8.429   0.00   0.00   0.00 
8.429   0.00   0.00   0.00 
8.440   0.00   0.00   0.00 
8.452   0.00   0.00   0.00 
8.460   0.00   0.00   0.00 
8.479   0.00   0.00   0.00 
8.479   0.00   0.00   0.00 
8.512   0.00   0.00   0.00 
8.512   0.00   0.00   0.00 
8.512   0.00   0.00   0.00 
8.529   0.00   0.00   0.00 
8.529   0.00   0.00   0.00 
8.568   0.00   0.00   0.00 
8.568   0.00   0.00   0.00 
8.568   0.00   0.00   0.00 
8.579   0.00   0.00   0.00 
8.579   0.00   0.00   0.00 
8.625   0.00   0.00   0.00 
8.626   0.00   0.00   0.00 
8.637   0.00   0.00   0.00 
8.665   0.00   0.00   0.00 
8.665   0.00   0.00   0.00 
8.666   0.00   0.00   0.00 
8.676   0.00   0.00   0.00 
8.696   0.00   0.00   0.00 
8.696   0.00   0.00   0.00 
8.713   0.00   0.00   0.00 
8.753   0.00   0.00   0.00 
8.753   0.00   0.00   0.00 
8.763   0.00   0.00   0.00 
8.773   0.00   0.00   0.00 
8.783   0.00   0.00   0.00 
8.793   0.00   0.00   0.00 
8.816   0.00   0.00   0.00 
8.853   0.00   0.00   0.00 
8.903   0.00   0.00   0.00 
8.953   0.00   0.00   0.00 
8.964   0.00   0.00   0.00 
9.003   0.00   0.00   0.00 
9.024   0.00   0.00   0.00 
9.024   0.00   0.00   0.00 
9.050   0.00   0.00   0.00 
9.054   0.00   0.00   0.00 
9.054   0.00   0.00   0.00 
9.084   0.00   0.00   0.00 
9.084   0.00   0.00   0.00 
9.084   0.00   0.00   0.00 
9.100   0.00   0.00   0.00 
9.104   0.00   0.00   0.00 
9.127   0.00   0.00   0.00 
9.127   0.00   0.00   0.00 
9.133   0.00   0.00   0.00 
9.150   0.00   0.00   0.00 
9.153   0.00   0.00   0.00 
9.163   0.00   0.00   0.00 
9.173   0.00   0.00   0.00 
9.190   0.00   0.00   0.00 
9.208   0.00   0.00   0.00 
9.208   0.00   0.00   0.00 
9.214   0.00   0.00   0.00 
9.224   0.00   0.00   0.00 
9.268   0.00   0.00   0.00 
9.268   0.00   0.00   0.00 
9.290   0.00   0.00   0.00 
9.290   0.00   0.00   0.00 
9.340   0.00   0.00   0.00 
9.340   0.00   0.00   0.00 
9.390   0.00   0.00   0.00 
9.412   0.00   0.00   0.00 
9.441   0.00   0.00   0.00 
9.441   0.00   0.00   0.00 
9.452   0.00   0.00   0.00 
9.452   0.00   0.00   0.00 
9.468   0.00   0.00   0.00 
9.484   0.00   0.00   0.00 
9.484   0.00   0.00   0.00 
9.492   0.00   0.00   0.00 
9.541   0.00   0.00   0.00 
9.541   0.00   0.00   0.00 
9.572   0.00   0.00   0.00 
9.572   0.00   0.00   0.00 
9.572   0.00   0.00   0.00 
9.588   0.00   0.00   0.00 
9.591   0.00   0.00   0.00 
9.626   0.00   0.00   0.00 
9.626   0.00   0.00   0.00 
9.626   0.00   0.00   0.00 
9.640   0.00   0.00   0.00 
9.644   0.00   0.00   0.00 
9.664   0.00   0.00   0.00 
9.664   0.00   0.00   0.00 
9.680   0.00   0.00   0.00 
9.681   0.00   0.00   0.00 
9.696   0.00   0.00   0.00 
9.728   0.00   0.00   0.00 
9.728   0.00   0.00   0.00 
9.728   0.00   0.00   0.00 
9.756   0.00   0.00   0.00 
9.756   0.00   0.00   0.00 
9.756   0.00   0.00   0.00 
9.776   0.00   0.00   0.00 
9.776   0.00   0.00   0.00 
9.784   0.00   0.00   0.00 
9.804   0.00   0.00   0.00 
9.804   0.00   0.00   0.00 
9.811   0.00   0.00   0.00 
9.834   0.00   0.00   0.00 
9.834   0.00   0.00   0.00 
9.841   0.00   0.00   0.00 
9.885   0.00   0.00   0.00 
9.885   0.00   0.00   0.00 
9.935   0.00   0.00   0.00 
9.935   0.00   0.00   0.00 
9.985   0.00   0.00   0.00 
9.996   0.00   0.00   0.00 
10.008   0.00   0.00   0.00 
10.024   0.00   0.00   0.00 
10.035   0.00   0.00   0.00 
10.039   0.00   0.00   0.00 
10.055   0.00   0.00   0.00 
10.084   0.00   0.00   0.00 
10.100   0.00   0.00   0.00 
10.116   0.00   0.00   0.00 
10.116   0.00   0.00   0.00 
10.128   0.00   0.00   0.00 
10.134   0.00   0.00   0.00 
10.148   0.00   0.00   0.00 
10.165   0.00   0.00   0.00 
10.165   0.00   0.00   0.00 
10.175   0.00   0.00   0.00 
10.184   0.00   0.00   0.00 
10.195   0.00   0.00   0.00 
10.204   0.00   0.00   0.00 
10.228   0.00   0.00   0.00 
10.232   0.00   0.00   0.00 
10.234   0.00   0.00   0.00 
10.244   0.00   0.00   0.00 
10.255   0.00   0.00   0.00 
10.285   0.00   0.00   0.00 
10.305   0.00   0.00   0.00 
10.342   0.00   0.00   0.00 
10.355   0.00   0.00   0.00 
10.362   0.00   0.00   0.00 
10.393   0.00   0.00   0.00 
10.393   0.00   0.00   0.00 
10.393   0.00   0.00   0.00 
10.402   0.00   0.00   0.00 
10.413   0.00   0.00   0.00 
10.463   0.00   0.00   0.00 
10.463   0.00   0.00   0.00 
10.496   0.00   0.00   0.00 
10.496   0.00   0.00   0.00 
10.496   0.00   0.00   0.00 
10.508   0.00   0.00   0.00 
10.513   0.00   0.00   0.00 
10.523   0.00   0.00   0.00 
10.557   0.00   0.00   0.00 
10.563   0.00   0.00   0.00 
10.614   0.00   0.00   0.00 
10.624   0.00   0.00   0.00 
10.634   0.00   0.00   0.00 
10.660   0.00   0.00   0.00 
10.660   0.00   0.00   0.00 
10.668   0.00   0.00   0.00 
10.676   0.00   0.00   0.00 
10.688   0.00   0.00   0.00 
10.694   0.00   0.00   0.00 
10.724   0.00   0.00   0.00 
10.724   0.00   0.00   0.00 
10.726   0.00   0.00   0.00 
10.747   0.00   0.00   0.00 
10.748   0.00   0.00   0.00 
10.768   0.00   0.00   0.00 
