t    x     y    deg 
5.427   1.47   -0.08   5.30 
5.437   1.47   -0.08   5.30 
5.447   1.47   -0.08   6.03 
5.457   1.47   -0.08   6.03 
5.467   1.47   -0.08   6.03 
5.477   1.47   -0.08   6.03 
5.487   1.47   -0.08   6.03 
5.497   1.47   -0.08   7.02 
5.507   1.47   -0.08   7.02 
5.517   1.47   -0.08   7.02 
5.527   1.47   -0.08   7.02 
5.537   1.47   -0.08   8.37 
5.547   1.47   -0.08   8.37 
5.557   1.47   -0.08   8.37 
5.567   1.47   -0.08   8.37 
5.577   1.47   -0.08   9.20 
5.587   1.47   -0.08   9.20 
5.597   1.47   -0.08   9.60 
5.607   1.47   -0.08   9.60 
5.617   1.47   -0.08   9.99 
5.627   1.47   -0.08   9.99 
5.637   1.47   -0.08   9.99 
5.647   1.47   -0.08   9.99 
5.657   1.47   -0.08   10.79 
5.667   1.47   -0.08   10.79 
5.677   1.47   -0.08   10.79 
5.687   1.47   -0.08   10.79 
5.697   1.47   -0.08   11.58 
5.707   1.47   -0.08   11.58 
5.717   1.47   -0.08   11.58 
5.727   1.47   -0.08   11.58 
5.737   1.47   -0.08   11.58 
5.747   1.47   -0.08   12.54 
5.757   1.47   -0.08   12.54 
5.767   1.47   -0.08   12.54 
5.777   1.47   -0.08   12.54 
5.787   1.47   -0.08   13.35 
5.797   1.47   -0.08   13.35 
5.807   1.47   -0.08   13.35 
5.817   1.47   -0.08   13.35 
5.827   1.47   -0.08   14.29 
5.837   1.47   -0.08   14.29 
5.847   1.47   -0.08   14.29 
5.857   1.47   -0.08   14.29 
5.867   1.47   -0.08   14.29 
5.877   1.48   -0.08   15.64 
5.887   1.48   -0.08   15.64 
5.897   1.48   -0.08   15.64 
5.907   1.48   -0.08   15.64 
5.917   1.48   -0.08   16.40 
5.927   1.48   -0.08   16.40 
5.937   1.48   -0.08   16.78 
5.947   1.48   -0.08   16.78 
5.957   1.48   -0.08   17.37 
5.967   1.48   -0.08   17.37 
5.977   1.48   -0.08   17.37 
5.987   1.48   -0.08   17.37 
5.997   1.48   -0.08   18.18 
6.007   1.48   -0.08   18.18 
6.017   1.48   -0.08   18.18 
6.027   1.48   -0.08   18.18 
6.037   1.48   -0.08   18.18 
6.047   1.48   -0.08   18.97 
6.057   1.48   -0.08   18.97 
6.067   1.48   -0.08   18.97 
6.077   1.48   -0.08   18.97 
6.087   1.48   -0.08   19.79 
6.097   1.48   -0.08   19.79 
6.107   1.48   -0.08   19.79 
6.117   1.48   -0.08   19.79 
6.127   1.48   -0.08   19.79 
6.137   1.48   -0.08   20.71 
6.147   1.48   -0.08   20.71 
6.157   1.48   -0.08   20.71 
6.167   1.48   -0.08   20.71 
6.177   1.48   -0.08   22.02 
6.187   1.48   -0.08   22.02 
6.197   1.48   -0.08   22.02 
6.207   1.48   -0.08   22.02 
6.217   1.48   -0.08   22.95 
6.227   1.48   -0.08   22.95 
6.237   1.48   -0.08   23.33 
6.247   1.48   -0.08   23.33 
6.257   1.48   -0.08   23.73 
6.267   1.48   -0.08   23.73 
6.277   1.48   -0.08   23.73 
6.287   1.48   -0.08   23.73 
6.297   1.48   -0.08   24.59 
6.307   1.48   -0.08   24.59 
6.317   1.48   -0.08   24.59 
6.327   1.48   -0.08   24.59 
6.337   1.48   -0.08   25.39 
6.347   1.48   -0.08   25.39 
6.357   1.48   -0.08   25.39 
6.367   1.48   -0.08   25.39 
6.377   1.48   -0.08   25.39 
6.387   1.48   -0.08   26.17 
6.397   1.48   -0.08   26.17 
6.407   1.48   -0.08   26.17 
6.417   1.48   -0.08   26.17 
6.427   1.48   -0.08   27.05 
6.437   1.48   -0.08   27.05 
6.447   1.48   -0.08   27.05 
6.457   1.48   -0.08   27.05 
6.467   1.48   -0.08   27.05 
6.477   1.48   -0.07   28.27 
6.487   1.48   -0.07   28.27 
6.497   1.48   -0.07   28.27 
6.507   1.48   -0.07   28.27 
6.517   1.48   -0.07   29.50 
6.527   1.48   -0.07   29.50 
6.537   1.48   -0.07   29.50 
6.547   1.48   -0.07   29.50 
6.557   1.48   -0.07   30.33 
6.567   1.48   -0.07   30.33 
6.577   1.48   -0.07   30.77 
6.587   1.48   -0.07   30.77 
6.597   1.48   -0.07   31.19 
6.607   1.48   -0.07   31.19 
6.617   1.48   -0.07   31.19 
6.627   1.48   -0.07   31.19 
6.637   1.48   -0.07   31.97 
6.647   1.48   -0.07   31.97 
6.657   1.48   -0.07   31.97 
6.667   1.48   -0.07   31.97 
6.677   1.48   -0.07   32.92 
6.687   1.48   -0.07   32.92 
6.697   1.48   -0.07   32.92 
6.707   1.48   -0.07   32.92 
6.717   1.48   -0.07   32.92 
6.727   1.49   -0.07   33.80 
6.737   1.49   -0.07   33.80 
6.747   1.49   -0.07   33.80 
6.757   1.49   -0.07   33.80 
6.767   1.49   -0.07   34.72 
6.777   1.49   -0.07   34.72 
6.787   1.49   -0.07   34.72 
6.797   1.49   -0.07   34.72 
6.807   1.49   -0.07   34.72 
6.817   1.49   -0.07   35.54 
6.827   1.49   -0.07   35.54 
6.837   1.49   -0.07   35.54 
6.847   1.49   -0.07   35.54 
6.857   1.49   -0.07   36.71 
6.867   1.49   -0.07   36.71 
6.877   1.49   -0.07   36.71 
6.887   1.49   -0.07   36.71 
6.897   1.49   -0.07   37.54 
6.907   1.49   -0.07   37.54 
6.917   1.49   -0.07   38.20 
6.927   1.49   -0.07   38.20 
6.937   1.49   -0.07   38.63 
6.947   1.49   -0.07   38.63 
6.957   1.49   -0.07   38.63 
6.967   1.49   -0.07   38.63 
6.977   1.49   -0.07   39.49 
6.987   1.49   -0.07   39.49 
6.997   1.49   -0.07   39.49 
7.007   1.49   -0.07   39.49 
7.017   1.49   -0.07   40.34 
7.027   1.49   -0.07   40.34 
7.037   1.49   -0.07   40.34 
7.047   1.49   -0.07   40.34 
7.057   1.49   -0.07   40.34 
7.067   1.49   -0.07   41.25 
7.077   1.49   -0.07   41.25 
7.087   1.49   -0.07   41.25 
7.097   1.49   -0.07   41.25 
7.107   1.49   -0.07   42.14 
7.117   1.49   -0.07   42.14 
7.127   1.49   -0.07   42.14 
7.137   1.49   -0.07   42.14 
7.147   1.49   -0.07   43.13 
7.157   1.49   -0.07   43.13 
7.167   1.49   -0.07   43.13 
7.177   1.49   -0.07   43.13 
7.187   1.49   -0.07   43.13 
7.197   1.49   -0.07   44.39 
7.207   1.49   -0.07   44.39 
7.217   1.49   -0.07   44.39 
7.227   1.49   -0.07   44.39 
7.237   1.49   -0.07   45.33 
7.247   1.49   -0.07   45.33 
7.257   1.49   -0.07   45.77 
7.267   1.49   -0.07   45.77 
7.277   1.49   -0.07   46.19 
7.287   1.49   -0.07   46.19 
7.297   1.49   -0.07   46.19 
7.307   1.49   -0.07   46.19 
7.317   1.49   -0.07   46.97 
7.327   1.49   -0.07   46.97 
7.337   1.49   -0.07   46.97 
7.347   1.49   -0.07   46.97 
7.357   1.49   -0.07   47.79 
7.367   1.49   -0.07   47.79 
7.377   1.49   -0.07   47.79 
7.387   1.49   -0.07   47.79 
7.397   1.49   -0.07   47.79 
7.407   1.49   -0.07   48.88 
7.417   1.49   -0.07   48.88 
7.427   1.49   -0.07   48.88 
7.437   1.49   -0.07   48.88 
7.447   1.49   -0.07   49.74 
7.457   1.49   -0.07   49.74 
7.467   1.49   -0.07   49.74 
7.477   1.49   -0.07   49.74 
7.487   1.49   -0.07   50.59 
7.497   1.49   -0.07   50.59 
7.507   1.49   -0.07   50.59 
7.517   1.49   -0.07   50.59 
7.527   1.49   -0.07   50.59 
7.537   1.49   -0.07   51.97 
7.547   1.49   -0.07   51.97 
7.557   1.49   -0.07   51.97 
7.567   1.49   -0.07   51.97 
7.577   1.49   -0.07   52.95 
7.587   1.49   -0.07   52.95 
7.597   1.49   -0.07   53.40 
7.607   1.49   -0.07   53.40 
7.617   1.49   -0.07   54.01 
7.627   1.49   -0.07   54.01 
7.637   1.49   -0.07   54.01 
7.647   1.49   -0.07   54.01 
7.657   1.49   -0.07   54.83 
7.667   1.49   -0.07   54.83 
7.677   1.49   -0.07   54.83 
7.687   1.49   -0.07   54.83 
7.697   1.49   -0.07   55.77 
7.707   1.49   -0.07   55.77 
7.717   1.49   -0.07   55.77 
7.727   1.49   -0.07   55.77 
7.737   1.49   -0.07   55.77 
7.747   1.49   -0.07   56.75 
7.757   1.49   -0.07   56.75 
7.767   1.49   -0.07   56.75 
