t    x     y    deg 
1.580   0.47   -0.01   358.13 
1.590   0.47   -0.01   358.13 
1.600   0.48   -0.01   358.10 
1.610   0.48   -0.01   358.10 
1.620   0.48   -0.01   358.10 
1.630   0.48   -0.01   358.10 
1.640   0.49   -0.01   358.10 
1.650   0.49   -0.01   358.07 
1.660   0.49   -0.01   358.07 
1.670   0.49   -0.01   358.07 
1.680   0.49   -0.01   358.07 
1.690   0.50   -0.01   358.03 
1.700   0.50   -0.01   358.03 
1.710   0.50   -0.01   358.03 
1.720   0.50   -0.01   358.03 
1.730   0.52   -0.01   357.97 
1.740   0.52   -0.01   357.97 
1.750   0.52   -0.01   357.97 
1.760   0.52   -0.01   357.97 
1.770   0.52   -0.01   357.97 
1.780   0.53   -0.01   357.92 
1.790   0.53   -0.01   357.91 
1.800   0.53   -0.01   357.91 
1.810   0.54   -0.01   357.90 
1.820   0.54   -0.01   357.90 
1.830   0.54   -0.01   357.90 
1.840   0.54   -0.01   357.90 
1.850   0.55   -0.01   357.87 
1.860   0.55   -0.01   357.87 
1.870   0.55   -0.01   357.87 
1.880   0.55   -0.01   357.87 
1.890   0.55   -0.01   357.87 
1.900   0.56   -0.01   357.87 
1.910   0.56   -0.01   357.87 
1.920   0.56   -0.01   357.87 
1.930   0.56   -0.01   357.87 
1.940   0.57   -0.01   357.81 
1.950   0.57   -0.01   357.81 
1.960   0.57   -0.01   357.81 
1.970   0.57   -0.01   357.81 
1.980   0.57   -0.01   357.77 
1.990   0.58   -0.01   357.74 
2.000   0.58   -0.01   357.74 
2.010   0.58   -0.01   357.74 
2.020   0.58   -0.01   357.74 
2.030   0.59   -0.01   357.67 
2.040   0.59   -0.01   357.67 
2.050   0.59   -0.01   357.67 
2.060   0.59   -0.01   357.67 
2.070   0.60   -0.01   357.65 
2.080   0.60   -0.01   357.65 
2.090   0.60   -0.01   357.65 
2.100   0.60   -0.01   357.65 
2.110   0.60   -0.01   357.65 
2.120   0.61   -0.01   357.65 
2.130   0.62   -0.01   357.63 
2.140   0.62   -0.01   357.63 
2.150   0.62   -0.01   357.61 
2.160   0.62   -0.01   357.61 
2.170   0.62   -0.01   357.61 
2.180   0.62   -0.01   357.61 
2.190   0.62   -0.01   357.61 
2.200   0.63   -0.01   357.57 
2.210   0.63   -0.01   357.57 
2.220   0.63   -0.01   357.57 
2.230   0.63   -0.01   357.57 
2.240   0.64   -0.01   357.52 
2.250   0.64   -0.01   357.52 
2.260   0.64   -0.01   357.52 
2.270   0.64   -0.01   357.52 
2.280   0.65   -0.01   357.49 
2.290   0.65   -0.01   357.49 
2.300   0.65   -0.01   357.49 
2.310   0.65   -0.01   357.49 
2.321   0.66   -0.01   357.44 
2.330   0.66   -0.01   357.44 
2.340   0.66   -0.01   357.44 
2.350   0.66   -0.01   357.44 
2.360   0.66   -0.01   357.44 
2.370   0.67   -0.02   357.35 
2.380   0.67   -0.02   357.35 
2.390   0.67   -0.02   357.35 
2.400   0.67   -0.02   357.35 
2.410   0.69   -0.02   357.29 
2.420   0.69   -0.02   357.29 
2.430   0.69   -0.02   357.29 
2.440   0.69   -0.02   357.29 
2.450   0.69   -0.02   357.29 
2.460   0.70   -0.02   357.27 
2.470   0.70   -0.02   357.26 
2.480   0.70   -0.02   357.26 
2.490   0.71   -0.02   357.25 
2.500   0.71   -0.02   357.25 
2.510   0.71   -0.02   357.25 
2.520   0.71   -0.02   357.25 
2.530   0.71   -0.02   357.21 
2.540   0.71   -0.02   357.21 
2.550   0.71   -0.02   357.21 
2.560   0.71   -0.02   357.21 
2.570   0.71   -0.02   357.21 
2.580   0.71   -0.02   357.16 
2.590   0.71   -0.02   357.16 
2.600   0.71   -0.02   357.16 
2.610   0.71   -0.02   357.16 
2.620   0.71   -0.02   357.11 
2.630   0.71   -0.02   357.11 
2.640   0.71   -0.02   357.11 
2.650   0.71   -0.02   357.11 
2.660   0.71   -0.02   357.12 
2.670   0.71   -0.02   357.18 
2.680   0.71   -0.02   357.18 
2.690   0.71   -0.02   357.18 
2.700   0.71   -0.02   357.18 
2.710   0.71   -0.02   357.33 
2.720   0.71   -0.02   357.33 
2.730   0.71   -0.02   357.33 
2.740   0.71   -0.02   357.33 
2.750   0.71   -0.02   357.64 
2.760   0.71   -0.02   357.64 
2.770   0.71   -0.02   357.64 
2.780   0.71   -0.02   357.64 
2.790   0.71   -0.02   357.64 
2.800   0.71   -0.02   358.00 
2.810   0.71   -0.02   358.29 
2.820   0.71   -0.02   358.29 
2.830   0.71   -0.02   358.48 
2.840   0.71   -0.02   358.48 
2.850   0.71   -0.02   358.48 
2.860   0.71   -0.02   358.48 
2.870   0.71   -0.02   358.79 
2.880   0.71   -0.02   358.79 
2.890   0.71   -0.02   358.79 
2.900   0.71   -0.02   358.79 
2.910   0.71   -0.02   358.79 
2.920   0.71   -0.02   359.02 
2.930   0.71   -0.02   359.02 
2.940   0.71   -0.02   359.02 
2.950   0.71   -0.02   359.02 
2.960   0.71   -0.02   359.21 
2.970   0.71   -0.02   359.21 
2.980   0.71   -0.02   359.21 
2.990   0.71   -0.02   359.21 
3.000   0.71   -0.02   359.31 
3.010   0.71   -0.02   359.42 
3.020   0.71   -0.02   359.42 
3.030   0.71   -0.02   359.42 
3.040   0.71   -0.02   359.42 
3.050   0.71   -0.02   359.63 
3.060   0.71   -0.02   359.63 
3.070   0.71   -0.02   359.63 
3.080   0.71   -0.02   359.63 
3.090   0.71   -0.02   0.04 
3.100   0.71   -0.02   0.04 
3.110   0.71   -0.02   0.04 
3.120   0.71   -0.02   0.04 
3.130   0.71   -0.02   0.04 
3.140   0.71   -0.02   0.33 
3.150   0.71   -0.02   0.47 
3.160   0.71   -0.02   0.47 
3.170   0.71   -0.02   0.61 
3.180   0.71   -0.02   0.61 
3.190   0.71   -0.02   0.61 
3.200   0.71   -0.02   0.61 
3.210   0.71   -0.02   0.90 
3.220   0.71   -0.02   0.90 
3.230   0.71   -0.02   0.90 
3.240   0.71   -0.02   0.90 
3.250   0.71   -0.02   0.90 
3.260   0.71   -0.02   1.20 
3.270   0.71   -0.02   1.20 
3.280   0.71   -0.02   1.20 
3.290   0.71   -0.02   1.20 
3.300   0.71   -0.02   1.58 
3.310   0.71   -0.02   1.58 
3.320   0.71   -0.02   1.58 
3.330   0.71   -0.02   1.58 
3.340   0.71   -0.02   1.73 
3.350   0.71   -0.02   1.89 
3.361   0.71   -0.02   1.89 
3.370   0.71   -0.02   1.89 
3.380   0.71   -0.02   1.89 
3.390   0.71   -0.02   2.40 
3.400   0.71   -0.02   2.40 
3.410   0.71   -0.02   2.40 
3.420   0.71   -0.02   2.40 
3.430   0.71   -0.02   2.74 
3.440   0.71   -0.02   2.74 
3.450   0.71   -0.02   2.92 
3.460   0.71   -0.02   2.92 
3.470   0.71   -0.02   3.09 
3.480   0.71   -0.02   3.09 
3.490   0.71   -0.02   3.09 
3.500   0.71   -0.02   3.09 
3.510   0.71   -0.02   3.39 
3.520   0.71   -0.02   3.39 
3.530   0.71   -0.02   3.39 
3.540   0.71   -0.02   3.39 
3.550   0.71   -0.02   3.77 
3.560   0.71   -0.02   3.77 
3.570   0.71   -0.02   3.77 
3.580   0.71   -0.02   3.77 
3.590   0.71   -0.02   3.77 
3.600   0.71   -0.02   4.06 
3.610   0.71   -0.02   4.06 
3.620   0.71   -0.02   4.06 
3.630   0.71   -0.02   4.06 
3.640   0.71   -0.02   4.37 
3.650   0.71   -0.02   4.37 
3.660   0.71   -0.02   4.37 
3.670   0.71   -0.02   4.37 
3.680   0.71   -0.02   4.67 
3.690   0.71   -0.02   4.67 
3.700   0.71   -0.02   4.67 
3.710   0.71   -0.02   4.67 
3.720   0.71   -0.02   4.67 
3.730   0.71   -0.02   5.14 
3.740   0.71   -0.02   5.14 
3.750   0.71   -0.02   5.14 
3.760   0.71   -0.02   5.14 
3.770   0.71   -0.02   5.54 
3.780   0.71   -0.02   5.54 
3.790   0.71   -0.02   5.70 
3.800   0.71   -0.02   5.70 
3.810   0.71   -0.02   5.87 
3.820   0.71   -0.02   5.87 
3.830   0.71   -0.02   5.87 
3.840   0.71   -0.02   5.87 
3.850   0.71   -0.02   6.20 
3.860   0.71   -0.02   6.20 
3.870   0.71   -0.02   6.20 
3.880   0.71   -0.02   6.20 
3.890   0.71   -0.02   6.53 
3.900   0.71   -0.02   6.53 
3.910   0.71   -0.02   6.53 
3.920   0.71   -0.02   6.53 
3.930   0.71   -0.02   6.53 
3.940   0.71   -0.02   6.88 
3.950   0.71   -0.02   6.88 
3.960   0.71   -0.02   6.88 
3.970   0.71   -0.02   6.88 
3.980   0.71   -0.02   7.22 
3.990   0.71   -0.02   7.22 
4.000   0.71   -0.02   7.22 
4.010   0.71   -0.02   7.22 
4.020   0.71   -0.02   7.46 
4.030   0.71   -0.02   7.62 
4.040   0.71   -0.02   7.62 
4.050   0.71   -0.02   7.62 
4.060   0.71   -0.02   7.62 
4.070   0.71   -0.02   8.12 
4.080   0.71   -0.02   8.12 
4.090   0.71   -0.02   8.12 
4.100   0.71   -0.02   8.12 
4.110   0.71   -0.02   8.47 
4.120   0.71   -0.02   8.47 
4.130   0.71   -0.02   8.66 
4.140   0.71   -0.02   8.66 
4.151   0.71   -0.02   8.84 
4.160   0.71   -0.02   8.84 
4.170   0.71   -0.02   8.84 
4.180   0.71   -0.02   8.84 
4.190   0.71   -0.02   9.20 
4.200   0.71   -0.02   9.20 
4.210   0.71   -0.02   9.20 
4.220   0.71   -0.02   9.20 
4.230   0.71   -0.02   9.65 
4.240   0.71   -0.02   9.65 
4.250   0.71   -0.02   9.65 
4.260   0.71   -0.02   9.65 
4.270   0.71   -0.02   9.65 
4.280   0.71   -0.02   10.03 
4.290   0.71   -0.02   10.03 
4.300   0.71   -0.02   10.03 
4.310   0.71   -0.02   10.03 
4.320   0.71   -0.02   10.37 
4.330   0.71   -0.02   10.37 
4.340   0.71   -0.02   10.37 
4.350   0.71   -0.02   10.37 
4.360   0.71   -0.02   10.54 
4.370   0.71   -0.02   10.71 
4.380   0.71   -0.02   10.71 
4.390   0.71   -0.02   10.71 
4.400   0.71   -0.02   10.71 
4.410   0.71   -0.02   11.23 
4.420   0.71   -0.02   11.23 
4.430   0.71   -0.02   11.23 
4.440   0.71   -0.02   11.23 
4.450   0.71   -0.02   11.58 
4.460   0.71   -0.02   11.58 
4.470   0.71   -0.02   11.85 
4.480   0.71   -0.02   11.85 
4.490   0.71   -0.02   12.05 
4.500   0.71   -0.02   12.05 
4.510   0.71   -0.02   12.05 
4.520   0.71   -0.02   12.05 
4.530   0.71   -0.02   12.48 
4.540   0.71   -0.02   12.48 
4.550   0.71   -0.02   12.48 
4.560   0.71   -0.02   12.48 
4.570   0.71   -0.02   12.48 
4.580   0.71   -0.02   12.91 
4.590   0.71   -0.02   12.91 
4.600   0.71   -0.02   12.91 
4.610   0.71   -0.02   12.91 
4.620   0.71   -0.02   13.34 
4.630   0.71   -0.02   13.34 
4.640   0.71   -0.02   13.34 
4.650   0.71   -0.02   13.34 
4.660   0.71   -0.02   13.54 
4.670   0.71   -0.02   13.74 
4.680   0.71   -0.02   13.74 
4.690   0.71   -0.02   13.74 
4.700   0.71   -0.02   13.74 
4.710   0.71   -0.02   14.38 
4.720   0.71   -0.02   14.38 
4.730   0.71   -0.02   14.38 
4.740   0.71   -0.02   14.38 
4.750   0.71   -0.02   14.72 
4.760   0.71   -0.02   14.72 
4.771   0.71   -0.02   14.88 
4.780   0.71   -0.02   14.88 
4.790   0.71   -0.02   15.04 
4.800   0.71   -0.02   15.04 
4.810   0.71   -0.02   15.04 
4.820   0.71   -0.02   15.04 
4.830   0.71   -0.02   15.37 
4.840   0.71   -0.02   15.37 
4.850   0.71   -0.02   15.37 
4.860   0.71   -0.02   15.37 
4.870   0.71   -0.02   15.72 
4.880   0.71   -0.02   15.72 
4.890   0.71   -0.02   15.72 
4.900   0.71   -0.02   15.72 
4.910   0.71   -0.02   15.72 
4.920   0.70   -0.02   16.11 
4.930   0.70   -0.02   16.11 
4.940   0.70   -0.02   16.11 
4.950   0.70   -0.02   16.11 
4.960   0.70   -0.02   16.32 
4.970   0.70   -0.02   16.66 
4.980   0.70   -0.02   16.66 
4.990   0.70   -0.02   16.66 
5.000   0.70   -0.02   16.66 
5.010   0.70   -0.02   17.44 
5.020   0.70   -0.02   17.44 
5.030   0.70   -0.02   17.44 
5.040   0.70   -0.02   17.44 
5.050   0.70   -0.02   17.44 
5.060   0.70   -0.02   18.20 
5.070   0.70   -0.02   18.20 
5.080   0.70   -0.02   18.42 
5.090   0.70   -0.02   18.42 
5.100   0.70   -0.02   18.42 
5.110   0.70   -0.02   18.42 
5.120   0.70   -0.02   18.42 
5.130   0.70   -0.02   18.82 
5.140   0.70   -0.02   18.82 
5.150   0.70   -0.02   18.82 
5.160   0.70   -0.02   18.82 
5.170   0.70   -0.02   18.82 
5.180   0.70   -0.02   19.16 
5.190   0.70   -0.02   19.16 
5.200   0.70   -0.02   19.16 
5.210   0.70   -0.02   19.16 
5.220   0.70   -0.02   19.61 
5.230   0.70   -0.02   19.61 
5.240   0.70   -0.02   19.61 
5.250   0.70   -0.02   19.61 
5.261   0.70   -0.02   19.97 
5.270   0.70   -0.02   19.97 
5.280   0.70   -0.02   19.97 
5.290   0.70   -0.02   19.97 
5.300   0.70   -0.02   19.97 
5.310   0.70   -0.02   20.60 
5.320   0.70   -0.02   20.60 
5.330   0.70   -0.02   20.60 
5.340   0.70   -0.02   20.60 
5.350   0.70   -0.02   21.07 
5.360   0.70   -0.02   21.32 
5.370   0.70   -0.02   21.32 
5.380   0.70   -0.02   21.57 
5.390   0.70   -0.02   21.57 
5.400   0.70   -0.02   21.57 
5.410   0.70   -0.02   21.57 
5.420   0.70   -0.02   21.57 
5.430   0.70   -0.02   22.21 
5.440   0.70   -0.02   22.21 
5.450   0.70   -0.02   22.21 
5.460   0.70   -0.02   22.21 
5.470   0.70   -0.02   22.70 
5.480   0.70   -0.02   22.70 
5.490   0.70   -0.02   22.70 
5.500   0.70   -0.02   22.70 
5.510   0.70   -0.02   22.70 
5.520   0.70   -0.02   23.16 
5.530   0.70   -0.02   23.16 
5.540   0.70   -0.02   23.16 
5.550   0.70   -0.02   23.16 
5.560   0.70   -0.02   23.58 
5.570   0.70   -0.02   23.58 
5.580   0.70   -0.02   23.58 
5.590   0.70   -0.02   23.58 
5.600   0.70   -0.02   23.97 
5.610   0.70   -0.02   23.97 
5.620   0.70   -0.02   23.97 
5.630   0.70   -0.02   23.97 
5.640   0.70   -0.02   23.97 
5.650   0.70   -0.02   24.58 
5.660   0.70   -0.02   24.58 
5.670   0.70   -0.02   24.58 
5.680   0.70   -0.02   24.58 
5.690   0.70   -0.02   25.17 
5.700   0.70   -0.02   25.43 
5.710   0.70   -0.02   25.43 
5.720   0.70   -0.02   25.69 
5.730   0.70   -0.02   25.69 
5.740   0.70   -0.02   25.69 
5.750   0.70   -0.02   25.69 
5.760   0.70   -0.02   25.69 
5.770   0.70   -0.02   26.19 
5.780   0.70   -0.02   26.19 
5.790   0.70   -0.02   26.19 
5.800   0.70   -0.02   26.19 
5.810   0.70   -0.02   26.70 
5.820   0.70   -0.02   26.70 
5.830   0.70   -0.02   26.70 
5.840   0.70   -0.02   26.70 
5.850   0.70   -0.02   26.70 
5.860   0.70   -0.02   27.18 
5.870   0.70   -0.02   27.18 
5.880   0.70   -0.02   27.18 
5.890   0.70   -0.02   27.18 
5.900   0.70   -0.02   27.76 
5.910   0.70   -0.02   27.76 
5.920   0.70   -0.02   27.76 
5.930   0.70   -0.02   27.76 
5.940   0.70   -0.02   28.21 
5.950   0.70   -0.02   28.43 
5.960   0.70   -0.02   28.43 
5.970   0.70   -0.02   28.43 
5.980   0.70   -0.02   28.43 
5.990   0.70   -0.02   28.86 
6.000   0.70   -0.02   29.08 
6.010   0.70   -0.02   29.08 
6.020   0.70   -0.02   29.32 
6.030   0.70   -0.02   29.32 
6.040   0.70   -0.02   29.32 
6.050   0.70   -0.02   29.32 
6.060   0.70   -0.02   29.84 
6.070   0.70   -0.02   29.84 
6.080   0.70   -0.02   29.84 
6.090   0.70   -0.02   29.84 
6.100   0.70   -0.02   29.84 
6.110   0.70   -0.02   30.40 
6.120   0.70   -0.02   30.40 
6.130   0.70   -0.02   30.40 
6.140   0.70   -0.02   30.40 
6.150   0.70   -0.02   31.07 
6.160   0.70   -0.02   31.07 
6.170   0.70   -0.02   31.07 
6.180   0.70   -0.02   31.07 
6.190   0.70   -0.02   31.07 
6.200   0.70   -0.02   31.58 
6.210   0.70   -0.02   31.58 
6.220   0.70   -0.02   31.58 
6.230   0.70   -0.02   31.58 
6.240   0.70   -0.02   32.07 
6.250   0.70   -0.02   32.07 
6.260   0.70   -0.02   32.07 
6.270   0.70   -0.02   32.07 
6.280   0.70   -0.02   32.55 
6.290   0.70   -0.02   32.78 
6.300   0.70   -0.02   32.78 
6.310   0.70   -0.02   32.78 
6.320   0.70   -0.02   32.78 
6.330   0.70   -0.02   33.24 
6.340   0.70   -0.02   33.47 
6.350   0.70   -0.02   33.47 
6.360   0.70   -0.02   33.84 
6.370   0.70   -0.02   33.84 
6.380   0.70   -0.02   33.84 
6.390   0.70   -0.02   33.84 
6.400   0.70   -0.02   34.37 
6.410   0.70   -0.02   34.37 
6.420   0.70   -0.02   34.37 
6.430   0.70   -0.02   34.37 
6.440   0.70   -0.02   34.37 
6.450   0.70   -0.02   34.91 
6.460   0.70   -0.02   34.91 
6.470   0.70   -0.02   34.91 
6.480   0.70   -0.02   34.91 
6.490   0.70   -0.02   35.41 
6.500   0.70   -0.02   35.41 
6.510   0.70   -0.02   35.41 
6.520   0.70   -0.02   35.41 
6.530   0.70   -0.02   35.41 
6.540   0.70   -0.02   35.90 
6.550   0.70   -0.02   35.90 
6.560   0.70   -0.02   35.90 
6.570   0.70   -0.02   35.90 
6.580   0.70   -0.02   36.41 
6.590   0.70   -0.02   36.41 
6.600   0.70   -0.02   36.41 
6.610   0.70   -0.02   36.41 
6.620   0.70   -0.02   37.03 
6.630   0.70   -0.02   37.27 
6.640   0.70   -0.02   37.27 
6.650   0.70   -0.02   37.27 
6.660   0.70   -0.02   37.27 
6.670   0.70   -0.02   37.75 
6.680   0.70   -0.02   37.99 
6.690   0.70   -0.02   37.99 
6.700   0.70   -0.02   38.24 
6.710   0.70   -0.02   38.24 
6.720   0.70   -0.02   38.24 
6.730   0.70   -0.02   38.24 
6.740   0.70   -0.02   38.77 
6.750   0.70   -0.02   38.77 
6.760   0.70   -0.02   38.77 
6.770   0.70   -0.02   38.77 
6.780   0.70   -0.02   38.77 
6.790   0.70   -0.02   39.30 
6.800   0.70   -0.02   39.30 
6.810   0.70   -0.02   39.30 
6.820   0.70   -0.02   39.30 
6.830   0.70   -0.02   39.82 
6.840   0.70   -0.02   39.82 
6.850   0.70   -0.02   39.82 
6.860   0.70   -0.02   39.82 
6.870   0.70   -0.02   39.82 
6.880   0.70   -0.02   40.46 
6.890   0.70   -0.02   40.46 
6.900   0.70   -0.02   40.46 
6.910   0.70   -0.02   40.46 
6.920   0.70   -0.02   41.03 
6.930   0.70   -0.02   41.03 
6.940   0.70   -0.02   41.03 
6.950   0.70   -0.02   41.03 
6.960   0.70   -0.02   41.60 
6.970   0.70   -0.02   41.88 
6.980   0.70   -0.02   41.88 
6.990   0.70   -0.02   41.88 
7.000   0.70   -0.02   41.88 
7.010   0.70   -0.02   42.43 
7.020   0.70   -0.02   42.69 
7.030   0.70   -0.02   42.69 
7.040   0.70   -0.02   42.95 
7.050   0.70   -0.02   42.95 
7.060   0.70   -0.02   42.95 
7.070   0.70   -0.02   42.95 
7.080   0.70   -0.02   43.21 
7.090   0.70   -0.02   43.59 
7.100   0.70   -0.02   43.59 
7.110   0.70   -0.02   43.59 
7.120   0.70   -0.02   43.59 
7.130   0.70   -0.02   44.12 
7.140   0.70   -0.02   44.12 
7.150   0.70   -0.02   44.12 
7.160   0.70   -0.02   44.12 
7.170   0.70   -0.02   44.67 
7.180   0.70   -0.02   44.67 
7.190   0.70   -0.02   44.67 
7.200   0.70   -0.02   44.67 
7.210   0.70   -0.02   44.67 
7.220   0.70   -0.02   44.67 
7.230   0.70   -0.02   44.95 
7.240   0.70   -0.02   45.26 
7.250   0.70   -0.02   45.26 
7.260   0.70   -0.02   45.88 
7.270   0.70   -0.02   45.88 
7.280   0.70   -0.02   45.88 
7.290   0.70   -0.02   45.88 
7.300   0.70   -0.02   46.49 
7.310   0.70   -0.02   46.78 
7.320   0.70   -0.02   46.78 
7.330   0.70   -0.02   46.78 
7.340   0.70   -0.02   46.78 
7.350   0.70   -0.02   47.45 
7.360   0.70   -0.02   47.70 
7.370   0.70   -0.02   47.70 
7.380   0.70   -0.02   47.96 
7.390   0.70   -0.02   47.96 
7.400   0.70   -0.02   47.96 
7.410   0.70   -0.02   47.96 
7.420   0.70   -0.02   48.52 
7.430   0.70   -0.02   48.52 
7.440   0.70   -0.02   48.52 
7.450   0.70   -0.02   48.52 
7.460   0.70   -0.02   48.52 
7.470   0.70   -0.02   49.11 
7.480   0.70   -0.02   49.11 
7.490   0.70   -0.02   49.11 
7.500   0.70   -0.02   49.11 
7.510   0.70   -0.02   49.72 
7.520   0.70   -0.02   49.72 
7.530   0.70   -0.02   49.72 
7.540   0.70   -0.02   49.72 
7.550   0.70   -0.02   49.72 
7.560   0.70   -0.02   50.36 
7.570   0.70   -0.02   50.36 
7.580   0.70   -0.02   50.36 
7.590   0.70   -0.02   50.36 
7.600   0.70   -0.02   51.15 
7.610   0.70   -0.02   51.15 
7.620   0.70   -0.02   51.15 
7.630   0.70   -0.02   51.15 
7.640   0.70   -0.02   51.42 
7.650   0.70   -0.02   51.90 
7.660   0.70   -0.02   51.90 
7.670   0.70   -0.02   51.90 
7.680   0.70   -0.02   51.90 
7.690   0.70   -0.02   52.35 
7.700   0.70   -0.02   52.60 
7.710   0.70   -0.02   52.60 
7.720   0.70   -0.02   52.86 
7.730   0.70   -0.02   52.86 
7.740   0.70   -0.02   52.86 
