t    x     y    deg 
2.280   0.00   0.00   0.00 
2.288   0.00   0.00   0.00 
2.299   0.00   0.00   0.00 
2.308   0.00   0.00   0.00 
2.326   0.00   0.00   0.00 
2.340   0.00   0.00   0.00 
2.340   0.00   0.00   0.00 
2.348   0.00   0.00   0.00 
2.368   0.00   0.00   0.00 
2.374   0.00   0.00   0.00 
2.382   0.00   0.00   0.00 
2.388   0.00   0.00   0.00 
2.410   0.00   0.00   0.00 
2.415   0.00   0.00   0.00 
2.419   0.00   0.00   0.00 
2.428   0.00   0.00   0.00 
2.440   0.00   0.00   0.00 
2.448   0.00   0.00   0.00 
2.458   0.00   0.00   0.00 
2.468   0.00   0.00   0.00 
2.498   0.00   0.00   0.00 
2.498   0.00   0.00   0.00 
2.498   0.00   0.00   0.00 
2.510   0.00   0.00   0.00 
2.518   0.00   0.00   0.00 
2.529   0.00   0.00   0.00 
2.538   0.00   0.00   0.00 
2.548   0.00   0.00   0.00 
2.558   0.00   0.00   0.00 
2.571   0.00   0.00   0.00 
2.582   0.00   0.00   0.00 
2.588   0.00   0.00   0.00 
2.614   0.00   0.00   0.00 
2.615   0.00   0.00   0.00 
2.620   0.00   0.00   0.00 
2.632   0.00   0.00   0.00 
2.642   0.00   0.00   0.00 
2.648   0.00   0.00   0.00 
2.659   0.00   0.00   0.00 
2.672   0.00   0.00   0.00 
2.716   0.00   0.00   0.00 
2.734   0.00   0.00   0.00 
2.736   0.00   0.00   0.00 
2.746   0.00   0.00   0.00 
2.759   0.00   0.00   0.00 
2.774   0.00   0.00   0.00 
2.776   0.00   0.00   0.00 
2.826   0.00   0.00   0.00 
2.842   0.00   0.00   0.00 
2.853   0.00   0.00   0.00 
2.876   0.00   0.00   0.00 
2.876   0.00   0.00   0.00 
2.926   0.00   0.00   0.00 
2.926   0.00   0.00   0.00 
2.937   0.00   0.00   0.00 
2.946   0.00   0.00   0.00 
2.976   0.00   0.00   0.00 
2.976   0.00   0.00   0.00 
2.976   0.00   0.00   0.00 
3.013   0.00   0.00   0.00 
3.014   0.00   0.00   0.00 
3.014   0.00   0.00   0.00 
3.016   0.00   0.00   0.00 
3.085   0.00   0.00   0.00 
3.086   0.00   0.00   0.00 
3.118   0.00   0.00   0.00 
3.126   0.00   0.00   0.00 
3.155   0.00   0.00   0.00 
3.155   0.00   0.00   0.00 
3.156   0.00   0.00   0.00 
3.168   0.00   0.00   0.00 
3.222   0.00   0.00   0.00 
3.234   0.00   0.00   0.00 
3.268   0.00   0.00   0.00 
3.268   0.00   0.00   0.00 
3.268   0.00   0.00   0.00 
3.288   0.00   0.00   0.00 
3.288   0.00   0.00   0.00 
3.339   0.00   0.00   0.00 
3.342   0.00   0.00   0.00 
3.354   0.00   0.00   0.00 
3.389   0.00   0.00   0.00 
3.389   0.00   0.00   0.00 
3.389   0.00   0.00   0.00 
3.404   0.00   0.00   0.00 
3.404   0.00   0.00   0.00 
3.414   0.00   0.00   0.00 
3.422   0.00   0.00   0.00 
3.432   0.00   0.00   0.00 
3.466   0.00   0.00   0.00 
3.490   0.00   0.00   0.00 
3.507   0.00   0.00   0.00 
3.514   0.00   0.00   0.00 
3.528   0.00   0.00   0.00 
3.542   0.00   0.00   0.00 
3.542   0.00   0.00   0.00 
3.550   0.00   0.00   0.00 
3.562   0.00   0.00   0.00 
3.573   0.00   0.00   0.00 
3.589   0.00   0.00   0.00 
3.590   0.00   0.00   0.00 
3.605   0.00   0.00   0.00 
3.610   0.00   0.00   0.00 
3.655   0.00   0.00   0.00 
3.705   0.00   0.00   0.00 
3.730   0.00   0.00   0.00 
3.730   0.00   0.00   0.00 
3.753   0.00   0.00   0.00 
3.753   0.00   0.00   0.00 
3.755   0.00   0.00   0.00 
3.806   0.00   0.00   0.00 
3.822   0.00   0.00   0.00 
3.856   0.00   0.00   0.00 
3.858   0.00   0.00   0.00 
3.858   0.00   0.00   0.00 
3.870   0.00   0.00   0.00 
3.906   0.00   0.00   0.00 
3.906   0.00   0.00   0.00 
3.916   0.00   0.00   0.00 
3.956   0.00   0.00   0.00 
3.982   0.00   0.00   0.00 
3.992   0.00   0.00   0.00 
4.006   0.00   0.00   0.00 
4.022   0.00   0.00   0.00 
4.022   0.00   0.00   0.00 
4.038   0.00   0.00   0.00 
4.050   0.00   0.00   0.00 
4.052   0.00   0.00   0.00 
4.062   0.00   0.00   0.00 
4.088   0.00   0.00   0.00 
4.088   0.00   0.00   0.00 
4.128   0.00   0.00   0.00 
4.128   0.00   0.00   0.00 
4.178   0.00   0.00   0.00 
4.179   0.00   0.00   0.00 
4.229   0.00   0.00   0.00 
4.234   0.00   0.00   0.00 
4.279   0.00   0.00   0.00 
4.291   0.00   0.00   0.00 
4.329   0.00   0.00   0.00 
4.372   0.00   0.00   0.00 
4.398   0.00   0.00   0.00 
4.429   0.00   0.00   0.00 
4.470   0.00   0.00   0.00 
4.481   0.00   0.00   0.00 
4.497   0.00   0.00   0.00 
4.500   0.00   0.00   0.00 
4.513   0.00   0.00   0.00 
4.520   0.00   0.00   0.00 
4.530   0.00   0.00   0.00 
4.540   0.00   0.00   0.00 
4.550   0.00   0.00   0.00 
4.566   0.00   0.00   0.00 
4.570   0.00   0.00   0.00 
4.582   0.00   0.00   0.00 
4.594   0.00   0.00   0.00 
4.606   0.00   0.00   0.00 
4.614   0.00   0.00   0.00 
4.620   0.00   0.00   0.00 
4.664   0.00   0.00   0.00 
4.664   0.00   0.00   0.00 
4.674   0.00   0.00   0.00 
4.714   0.00   0.00   0.00 
4.764   0.00   0.00   0.00 
4.814   0.00   0.00   0.00 
4.865   0.00   0.00   0.00 
4.865   0.00   0.00   0.00 
4.915   0.00   0.00   0.00 
4.926   0.00   0.00   0.00 
4.965   0.00   0.00   0.00 
4.970   0.00   0.00   0.00 
4.985   0.00   0.00   0.00 
4.990   0.00   0.00   0.00 
5.001   0.00   0.00   0.00 
5.015   0.00   0.00   0.00 
5.023   0.00   0.00   0.00 
5.046   0.00   0.00   0.00 
5.046   0.00   0.00   0.00 
5.053   0.00   0.00   0.00 
5.060   0.00   0.00   0.00 
5.070   0.00   0.00   0.00 
5.086   0.00   0.00   0.00 
5.118   0.00   0.00   0.00 
5.138   0.00   0.00   0.00 
5.168   0.00   0.00   0.00 
5.186   0.00   0.00   0.00 
5.188   0.00   0.00   0.00 
5.214   0.00   0.00   0.00 
5.214   0.00   0.00   0.00 
5.218   0.00   0.00   0.00 
5.228   0.00   0.00   0.00 
5.238   0.00   0.00   0.00 
5.268   0.00   0.00   0.00 
5.290   0.00   0.00   0.00 
5.310   0.00   0.00   0.00 
5.320   0.00   0.00   0.00 
5.330   0.00   0.00   0.00 
5.368   0.00   0.00   0.00 
5.418   0.00   0.00   0.00 
5.433   0.00   0.00   0.00 
5.458   0.00   0.00   0.00 
5.458   0.00   0.00   0.00 
5.458   0.00   0.00   0.00 
5.483   0.00   0.00   0.00 
5.486   0.00   0.00   0.00 
5.488   0.00   0.00   0.00 
5.498   0.00   0.00   0.00 
5.533   0.00   0.00   0.00 
5.538   0.00   0.00   0.00 
5.554   0.00   0.00   0.00 
5.559   0.00   0.00   0.00 
5.588   0.00   0.00   0.00 
5.595   0.00   0.00   0.00 
5.595   0.00   0.00   0.00 
5.598   0.00   0.00   0.00 
5.634   0.00   0.00   0.00 
5.642   0.00   0.00   0.00 
5.658   0.00   0.00   0.00 
5.662   0.00   0.00   0.00 
5.678   0.00   0.00   0.00 
5.687   0.00   0.00   0.00 
5.710   0.00   0.00   0.00 
5.710   0.00   0.00   0.00 
5.719   0.00   0.00   0.00 
5.742   0.00   0.00   0.00 
5.742   0.00   0.00   0.00 
5.742   0.00   0.00   0.00 
5.769   0.00   0.00   0.00 
5.769   0.00   0.00   0.00 
5.782   0.00   0.00   0.00 
5.782   0.00   0.00   0.00 
5.814   0.00   0.00   0.00 
5.814   0.00   0.00   0.00 
5.814   0.00   0.00   0.00 
5.826   0.00   0.00   0.00 
5.842   0.00   0.00   0.00 
5.842   0.00   0.00   0.00 
5.858   0.00   0.00   0.00 
5.869   0.00   0.00   0.00 
5.872   0.00   0.00   0.00 
5.888   0.00   0.00   0.00 
5.894   0.00   0.00   0.00 
5.919   0.00   0.00   0.00 
5.919   0.00   0.00   0.00 
5.970   0.00   0.00   0.00 
5.970   0.00   0.00   0.00 
6.020   0.00   0.00   0.00 
6.020   0.00   0.00   0.00 
6.035   0.00   0.00   0.00 
6.040   0.00   0.00   0.00 
6.060   0.00   0.00   0.00 
6.067   0.00   0.00   0.00 
6.070   0.00   0.00   0.00 
6.090   0.00   0.00   0.00 
6.094   0.00   0.00   0.00 
6.110   0.00   0.00   0.00 
6.110   0.00   0.00   0.00 
6.126   0.00   0.00   0.00 
6.130   0.00   0.00   0.00 
6.158   0.00   0.00   0.00 
6.158   0.00   0.00   0.00 
6.176   0.00   0.00   0.00 
6.176   0.00   0.00   0.00 
6.180   0.00   0.00   0.00 
6.226   0.00   0.00   0.00 
6.258   0.00   0.00   0.00 
6.277   0.00   0.00   0.00 
6.327   0.00   0.00   0.00 
6.337   0.00   0.00   0.00 
6.377   0.00   0.00   0.00 
6.377   0.00   0.00   0.00 
6.398   0.00   0.00   0.00 
6.398   0.00   0.00   0.00 
6.410   0.00   0.00   0.00 
6.417   0.00   0.00   0.00 
6.477   0.00   0.00   0.00 
6.514   0.00   0.00   0.00 
6.524   0.00   0.00   0.00 
6.538   0.00   0.00   0.00 
6.544   0.00   0.00   0.00 
6.556   0.00   0.00   0.00 
6.566   0.00   0.00   0.00 
6.588   0.00   0.00   0.00 
6.590   0.00   0.00   0.00 
6.594   0.00   0.00   0.00 
6.638   0.00   0.00   0.00 
6.671   0.00   0.00   0.00 
6.686   0.00   0.00   0.00 
6.721   0.00   0.00   0.00 
6.738   0.00   0.00   0.00 
6.747   0.00   0.00   0.00 
6.757   0.00   0.00   0.00 
6.768   0.00   0.00   0.00 
6.778   0.00   0.00   0.00 
6.788   0.00   0.00   0.00 
6.821   0.00   0.00   0.00 
6.822   0.00   0.00   0.00 
6.822   0.00   0.00   0.00 
6.827   0.00   0.00   0.00 
6.872   0.00   0.00   0.00 
6.872   0.00   0.00   0.00 
6.918   0.00   0.00   0.00 
6.922   0.00   0.00   0.00 
6.958   0.00   0.00   0.00 
6.980   0.00   0.00   0.00 
7.024   0.00   0.00   0.00 
7.038   0.00   0.00   0.00 
7.044   0.00   0.00   0.00 
7.068   0.00   0.00   0.00 
7.068   0.00   0.00   0.00 
7.074   0.00   0.00   0.00 
7.101   0.00   0.00   0.00 
7.102   0.00   0.00   0.00 
7.151   0.00   0.00   0.00 
7.151   0.00   0.00   0.00 
7.198   0.00   0.00   0.00 
7.198   0.00   0.00   0.00 
7.208   0.00   0.00   0.00 
7.218   0.00   0.00   0.00 
7.237   0.00   0.00   0.00 
7.246   0.00   0.00   0.00 
7.268   0.00   0.00   0.00 
7.268   0.00   0.00   0.00 
7.268   0.00   0.00   0.00 
7.278   0.00   0.00   0.00 
7.288   0.00   0.00   0.00 
7.298   0.00   0.00   0.00 
7.318   0.00   0.00   0.00 
7.368   0.00   0.00   0.00 
7.414   0.00   0.00   0.00 
7.466   0.00   0.00   0.00 
7.468   0.00   0.00   0.00 
7.478   0.00   0.00   0.00 
7.488   0.00   0.00   0.00 
7.498   0.00   0.00   0.00 
7.518   0.00   0.00   0.00 
7.526   0.00   0.00   0.00 
7.536   0.00   0.00   0.00 
7.540   0.00   0.00   0.00 
7.553   0.00   0.00   0.00 
7.558   0.00   0.00   0.00 
7.614   0.00   0.00   0.00 
7.614   0.00   0.00   0.00 
7.654   0.00   0.00   0.00 
7.654   0.00   0.00   0.00 
7.673   0.00   0.00   0.00 
7.704   0.00   0.00   0.00 
7.704   0.00   0.00   0.00 
7.730   0.00   0.00   0.00 
7.730   0.00   0.00   0.00 
7.741   0.00   0.00   0.00 
7.745   0.00   0.00   0.00 
7.755   0.00   0.00   0.00 
7.765   0.00   0.00   0.00 
7.805   0.00   0.00   0.00 
7.805   0.00   0.00   0.00 
7.855   0.00   0.00   0.00 
7.855   0.00   0.00   0.00 
7.886   0.00   0.00   0.00 
7.886   0.00   0.00   0.00 
7.886   0.00   0.00   0.00 
7.905   0.00   0.00   0.00 
7.905   0.00   0.00   0.00 
7.938   0.00   0.00   0.00 
7.938   0.00   0.00   0.00 
7.938   0.00   0.00   0.00 
7.955   0.00   0.00   0.00 
7.955   0.00   0.00   0.00 
7.978   0.00   0.00   0.00 
7.978   0.00   0.00   0.00 
7.985   0.00   0.00   0.00 
7.995   0.00   0.00   0.00 
8.005   0.00   0.00   0.00 
8.026   0.00   0.00   0.00 
8.026   0.00   0.00   0.00 
8.040   0.00   0.00   0.00 
8.056   0.00   0.00   0.00 
8.056   0.00   0.00   0.00 
8.074   0.00   0.00   0.00 
8.089   0.00   0.00   0.00 
8.089   0.00   0.00   0.00 
8.118   0.00   0.00   0.00 
8.118   0.00   0.00   0.00 
8.118   0.00   0.00   0.00 
8.139   0.00   0.00   0.00 
8.139   0.00   0.00   0.00 
8.145   0.00   0.00   0.00 
8.155   0.00   0.00   0.00 
8.189   0.00   0.00   0.00 
8.226   0.00   0.00   0.00 
8.238   0.00   0.00   0.00 
8.289   0.00   0.00   0.00 
8.289   0.00   0.00   0.00 
8.299   0.00   0.00   0.00 
8.339   0.00   0.00   0.00 
8.339   0.00   0.00   0.00 
8.349   0.00   0.00   0.00 
8.359   0.00   0.00   0.00 
8.369   0.00   0.00   0.00 
8.389   0.00   0.00   0.00 
8.389   0.00   0.00   0.00 
8.430   0.00   0.00   0.00 
8.439   0.00   0.00   0.00 
8.478   0.00   0.00   0.00 
8.497   0.00   0.00   0.00 
8.534   0.00   0.00   0.00 
8.540   0.00   0.00   0.00 
8.553   0.00   0.00   0.00 
8.562   0.00   0.00   0.00 
8.604   0.00   0.00   0.00 
8.622   0.00   0.00   0.00 
8.636   0.00   0.00   0.00 
8.650   0.00   0.00   0.00 
8.661   0.00   0.00   0.00 
8.662   0.00   0.00   0.00 
8.697   0.00   0.00   0.00 
8.702   0.00   0.00   0.00 
8.738   0.00   0.00   0.00 
8.797   0.00   0.00   0.00 
8.797   0.00   0.00   0.00 
8.847   0.00   0.00   0.00 
8.847   0.00   0.00   0.00 
8.890   0.00   0.00   0.00 
8.890   0.00   0.00   0.00 
8.903   0.00   0.00   0.00 
8.922   0.00   0.00   0.00 
8.922   0.00   0.00   0.00 
8.942   0.00   0.00   0.00 
8.942   0.00   0.00   0.00 
8.954   0.00   0.00   0.00 
8.960   0.00   0.00   0.00 
9.004   0.00   0.00   0.00 
9.004   0.00   0.00   0.00 
9.014   0.00   0.00   0.00 
9.024   0.00   0.00   0.00 
9.034   0.00   0.00   0.00 
9.044   0.00   0.00   0.00 
9.054   0.00   0.00   0.00 
9.064   0.00   0.00   0.00 
9.074   0.00   0.00   0.00 
9.088   0.00   0.00   0.00 
9.120   0.00   0.00   0.00 
9.120   0.00   0.00   0.00 
9.121   0.00   0.00   0.00 
9.124   0.00   0.00   0.00 
9.171   0.00   0.00   0.00 
9.171   0.00   0.00   0.00 
9.198   0.00   0.00   0.00 
9.198   0.00   0.00   0.00 
9.201   0.00   0.00   0.00 
9.211   0.00   0.00   0.00 
9.221   0.00   0.00   0.00 
9.254   0.00   0.00   0.00 
9.254   0.00   0.00   0.00 
9.254   0.00   0.00   0.00 
9.261   0.00   0.00   0.00 
9.271   0.00   0.00   0.00 
9.281   0.00   0.00   0.00 
9.298   0.00   0.00   0.00 
9.321   0.00   0.00   0.00 
9.321   0.00   0.00   0.00 
9.321   0.00   0.00   0.00 
9.334   0.00   0.00   0.00 
9.346   0.00   0.00   0.00 
9.371   0.00   0.00   0.00 
9.421   0.00   0.00   0.00 
9.442   0.00   0.00   0.00 
9.442   0.00   0.00   0.00 
9.471   0.00   0.00   0.00 
9.471   0.00   0.00   0.00 
9.471   0.00   0.00   0.00 
9.481   0.00   0.00   0.00 
9.498   0.00   0.00   0.00 
9.505   0.00   0.00   0.00 
9.522   0.00   0.00   0.00 
9.522   0.00   0.00   0.00 
9.531   0.00   0.00   0.00 
9.541   0.00   0.00   0.00 
9.551   0.00   0.00   0.00 
9.561   0.00   0.00   0.00 
9.571   0.00   0.00   0.00 
9.581   0.00   0.00   0.00 
9.591   0.00   0.00   0.00 
9.601   0.00   0.00   0.00 
9.611   0.00   0.00   0.00 
9.644   0.00   0.00   0.00 
9.644   0.00   0.00   0.00 
9.644   0.00   0.00   0.00 
9.686   0.00   0.00   0.00 
9.694   0.00   0.00   0.00 
9.710   0.00   0.00   0.00 
9.744   0.00   0.00   0.00 
9.790   0.00   0.00   0.00 
9.844   0.00   0.00   0.00 
9.844   0.00   0.00   0.00 
9.874   0.00   0.00   0.00 
9.894   0.00   0.00   0.00 
9.904   0.00   0.00   0.00 
9.914   0.00   0.00   0.00 
9.924   0.00   0.00   0.00 
9.944   0.00   0.00   0.00 
9.944   0.00   0.00   0.00 
9.954   0.00   0.00   0.00 
9.994   0.00   0.00   0.00 
9.995   0.00   0.00   0.00 
10.022   0.00   0.00   0.00 
10.022   0.00   0.00   0.00 
10.025   0.00   0.00   0.00 
10.035   0.00   0.00   0.00 
10.045   0.00   0.00   0.00 
10.055   0.00   0.00   0.00 
10.065   0.00   0.00   0.00 
10.075   0.00   0.00   0.00 
10.085   0.00   0.00   0.00 
10.095   0.00   0.00   0.00 
10.105   0.00   0.00   0.00 
10.115   0.00   0.00   0.00 
10.151   0.00   0.00   0.00 
10.168   0.00   0.00   0.00 
10.189   0.00   0.00   0.00 
10.202   0.00   0.00   0.00 
10.202   0.00   0.00   0.00 
10.208   0.00   0.00   0.00 
10.226   0.00   0.00   0.00 
10.258   0.00   0.00   0.00 
10.258   0.00   0.00   0.00 
10.258   0.00   0.00   0.00 
10.258   0.00   0.00   0.00 
10.268   0.00   0.00   0.00 
10.290   0.00   0.00   0.00 
10.290   0.00   0.00   0.00 
10.317   0.00   0.00   0.00 
10.318   0.00   0.00   0.00 
10.370   0.00   0.00   0.00 
10.370   0.00   0.00   0.00 
10.405   0.00   0.00   0.00 
10.419   0.00   0.00   0.00 
10.450   0.00   0.00   0.00 
10.462   0.00   0.00   0.00 
10.476   0.00   0.00   0.00 
10.482   0.00   0.00   0.00 
10.492   0.00   0.00   0.00 
10.510   0.00   0.00   0.00 
10.543   0.00   0.00   0.00 
10.543   0.00   0.00   0.00 
10.555   0.00   0.00   0.00 
10.610   0.00   0.00   0.00 
10.611   0.00   0.00   0.00 
10.623   0.00   0.00   0.00 
10.634   0.00   0.00   0.00 
10.642   0.00   0.00   0.00 
10.654   0.00   0.00   0.00 
10.687   0.00   0.00   0.00 
10.687   0.00   0.00   0.00 
10.687   0.00   0.00   0.00 
10.729   0.00   0.00   0.00 
10.737   0.00   0.00   0.00 
10.750   0.00   0.00   0.00 
10.787   0.00   0.00   0.00 
10.822   0.00   0.00   0.00 
10.837   0.00   0.00   0.00 
10.854   0.00   0.00   0.00 
10.854   0.00   0.00   0.00 
10.887   0.00   0.00   0.00 
10.887   0.00   0.00   0.00 
10.887   0.00   0.00   0.00 
10.930   0.00   0.00   0.00 
10.937   0.00   0.00   0.00 
10.947   0.00   0.00   0.00 
10.974   0.00   0.00   0.00 
10.988   0.00   0.00   0.00 
11.026   0.00   0.00   0.00 
11.038   0.00   0.00   0.00 
11.054   0.00   0.00   0.00 
11.057   0.00   0.00   0.00 
11.070   0.00   0.00   0.00 
11.086   0.00   0.00   0.00 
11.086   0.00   0.00   0.00 
11.096   0.00   0.00   0.00 
11.106   0.00   0.00   0.00 
11.118   0.00   0.00   0.00 
11.130   0.00   0.00   0.00 
11.147   0.00   0.00   0.00 
11.168   0.00   0.00   0.00 
11.218   0.00   0.00   0.00 
11.238   0.00   0.00   0.00 
11.258   0.00   0.00   0.00 
11.258   0.00   0.00   0.00 
11.266   0.00   0.00   0.00 
11.268   0.00   0.00   0.00 
11.310   0.00   0.00   0.00 
11.318   0.00   0.00   0.00 
11.342   0.00   0.00   0.00 
11.353   0.00   0.00   0.00 
11.353   0.00   0.00   0.00 
11.369   0.00   0.00   0.00 
11.369   0.00   0.00   0.00 
11.390   0.00   0.00   0.00 
11.390   0.00   0.00   0.00 
11.402   0.00   0.00   0.00 
11.419   0.00   0.00   0.00 
11.454   0.00   0.00   0.00 
11.469   0.00   0.00   0.00 
11.490   0.00   0.00   0.00 
11.506   0.00   0.00   0.00 
11.518   0.00   0.00   0.00 
11.530   0.00   0.00   0.00 
11.570   0.00   0.00   0.00 
11.586   0.00   0.00   0.00 
11.598   0.00   0.00   0.00 
11.606   0.00   0.00   0.00 
11.610   0.00   0.00   0.00 
11.620   0.00   0.00   0.00 
11.630   0.00   0.00   0.00 
11.640   0.00   0.00   0.00 
11.654   0.00   0.00   0.00 
11.690   0.00   0.00   0.00 
11.698   0.00   0.00   0.00 
11.708   0.00   0.00   0.00 
11.722   0.00   0.00   0.00 
11.746   0.00   0.00   0.00 
11.754   0.00   0.00   0.00 
11.754   0.00   0.00   0.00 
11.758   0.00   0.00   0.00 
11.768   0.00   0.00   0.00 
11.790   0.00   0.00   0.00 
11.808   0.00   0.00   0.00 
11.858   0.00   0.00   0.00 
11.895   0.00   0.00   0.00 
11.908   0.00   0.00   0.00 
11.938   0.00   0.00   0.00 
11.938   0.00   0.00   0.00 
11.939   0.00   0.00   0.00 
11.950   0.00   0.00   0.00 
11.958   0.00   0.00   0.00 
11.966   0.00   0.00   0.00 
11.986   0.00   0.00   0.00 
11.986   0.00   0.00   0.00 
11.995   0.00   0.00   0.00 
12.006   0.00   0.00   0.00 
12.017   0.00   0.00   0.00 
12.025   0.00   0.00   0.00 
12.039   0.00   0.00   0.00 
12.046   0.00   0.00   0.00 
12.055   0.00   0.00   0.00 
12.065   0.00   0.00   0.00 
12.077   0.00   0.00   0.00 
12.089   0.00   0.00   0.00 
12.095   0.00   0.00   0.00 
12.105   0.00   0.00   0.00 
12.115   0.00   0.00   0.00 
12.126   0.00   0.00   0.00 
12.146   0.00   0.00   0.00 
12.146   0.00   0.00   0.00 
